"","player","pitch_type","year","rank","perc","sim_player"
"9696",643230,"SL","2019","first","95.8991825547228",573009
"9697",643230,"SL","2021","first","97.8477309422243",600526
"9698",605154,"SL","2017","first","96.0968320209408",605521
"9699",605154,"SL","2018","first","96.901588835829",502085
"9700",605154,"SL","2019","first","96.8877365453543",640470
"9701",605154,"SL","2021","first","95.2851153144515",592866
"9702",605154,"SL","2022","first","95.5638811808705",592826
"9703",641394,"SL","2021","first","95.1932204280907",543238
"9704",444520,"SL","2015","first","94.6495796725184",472551
"9705",605155,"SL","2019","first","95.6874532675292",660813
"9706",592169,"SL","2017","first","96.5167315600298",542585
"9707",689225,"SL","2022","first","97.3478484474874",503444
"9708",656257,"SL","2019","first","94.4898636648143",506433
"9709",656257,"SL","2022","first","96.1902217534727",663423
"9710",502154,"SL","2019","first","96.2755277934636",501985
"9711",458678,"SL","2015","first","95.5937800962185",501697
"9712",605156,"SL","2015","first","96.3865572963193",542882
"9713",605156,"SL","2019","first","97.7534644022634",664141
"9714",571521,"SL","2017","first","95.5335730241268",571871
"9715",571521,"SL","2021","first","96.829526929173",641835
"9716",455009,"SL","2015","first","96.6642268704783",521230
"9717",455009,"SL","2016","first","96.980957865475",521230
"9718",455009,"SL","2017","first","97.8479065332475",664199
"9719",664141,"SL","2021","first","96.5454947131858",641712
"9720",664141,"SL","2022","first","97.7913328341774",605156
"9721",621111,"SL","2018","first","96.0187527584723",676604
"9722",621111,"SL","2019","first","96.4672800049894",573186
"9723",621111,"SL","2021","first","95.0226839513195",622088
"9724",621111,"SL","2022","first","96.1368862215852",621051
"9725",656266,"SL","2021","first","96.9076409765568",645261
"9726",518516,"SL","2015","first","96.2562054696924",543045
"9727",518516,"SL","2016","first","96.1725634915429",452657
"9728",607481,"SL","2017","first","95.5584477599222",554431
"9729",607481,"SL","2018","first","97.0667584765507",592662
"9730",607481,"SL","2021","first","92.9766767682378",674944
"9731",607481,"SL","2022","first","93.5992914400976",518703
"9732",605164,"SL","2017","first","97.0250918625242",593423
"9733",605164,"SL","2018","first","96.3984423486795",570666
"9734",605164,"SL","2019","first","97.2125908017992",572998
"9735",605164,"SL","2021","first","97.377149100465",592314
"9736",605164,"SL","2022","first","96.6139633828005",605538
"9737",542609,"SL","2015","first","95.9537184695477",642545
"9738",542609,"SL","2016","first","96.7401200057928",502028
"9739",656271,"SL","2022","first","95.792850826763",669022
"9740",669203,"SL","2018","first","96.8242183727497",547179
"9741",669203,"SL","2019","first","96.6597103434191",656302
"9742",669203,"SL","2021","first","95.9101616487221",640444
"9743",669203,"SL","2022","first","96.0887628450185",640444
"9744",456713,"SL","2016","first","93.63816888039",607625
"9745",572750,"SL","2015","first","96.9105798914086",594577
"9746",572750,"SL","2016","first","97.2065627317569",430599
"9747",621142,"SL","2019","first","95.2917558167049",606149
"9748",665795,"SL","2022","first","97.2727489263451",543483
"9749",606291,"SL","2016","first","97.1764239476725",518774
"9750",502239,"SL","2015","first","96.7408467716417",518774
"9751",430912,"SL","2015","first","96.3394286328624",430599
"9752",430912,"SL","2016","first","96.1263072076365",593423
"9753",430912,"SL","2017","first","95.5687922730471",112526
"9754",491708,"SL","2015","first","95.8807335182426",523848
"9755",491708,"SL","2016","first","94.9508900271364",523848
"9756",669294,"SL","2021","first","97.0161163063189",519455
"9757",599998,"SL","2016","first","94.6474677628449",488768
"9758",599998,"SL","2017","first","95.6449210686952",668676
"9759",656288,"SL","2019","first","96.4818836347683",430641
"9760",656288,"SL","2021","first","95.1920935786944",606131
"9761",666974,"SL","2022","first","97.2660080862534",592865
"9762",425626,"SL","2015","first","96.604018822497",457918
"9763",425626,"SL","2016","first","96.4186150240983",455374
"9764",641438,"SL","2018","first","98.6357758192052",605540
"9765",502304,"SL","2015","first","97.0165292731782",518452
"9766",543001,"SL","2018","first","95.5712183599158",488846
"9767",543001,"SL","2019","first","95.7390982938748",641302
"9768",471911,"SL","2015","first","97.9308428814765",543339
"9769",471911,"SL","2016","first","96.2089552669271",607625
"9770",471911,"SL","2017","first","96.2325111499431",621242
"9771",471911,"SL","2018","first","96.6685203431315",642701
"9772",471911,"SL","2019","first","96.7739308966489",642701
"9773",471911,"SL","2021","first","98.1398985702879",518566
"9774",471911,"SL","2022","first","97.5383981014049",669456
"9775",606944,"SL","2018","first","97.9327181645197",592135
"9776",488768,"SL","2015","first","97.6349963802334",503449
"9777",488768,"SL","2016","first","97.4016681717927",502004
"9778",488768,"SL","2017","first","97.0520887787687",544727
"9779",488768,"SL","2018","first","96.5203115170009",501822
"9780",488768,"SL","2019","first","95.5580725006095",429722
"9781",433586,"SL","2015","first","97.3875709580655",523848
"9782",433586,"SL","2016","first","95.9581734707043",502272
"9783",433586,"SL","2017","first","96.1988499198178",543144
"9784",641447,"SL","2021","first","96.1098080857954",663531
"9785",641447,"SL","2022","first","96.5686175825856",571578
"9786",528748,"SL","2022","first","94.703545507819",458006
"9787",650895,"SL","2018","first","97.3679071895686",502042
"9788",650895,"SL","2019","first","96.3387246430308",502042
"9789",650895,"SL","2021","first","95.8283480486263",592346
"9790",650895,"SL","2022","first","95.6749280879633",544727
"9791",620454,"SL","2018","first","96.05646803198",663531
"9792",622491,"SL","2017","first","96.570705233809",502212
"9793",622491,"SL","2018","first","95.8468030446698",501697
"9794",622491,"SL","2019","first","95.6492389792898",501697
"9795",622491,"SL","2021","first","97.3950468631912",622864
"9796",622491,"SL","2022","first","96.7951174508906",622864
"9797",666721,"SL","2022","first","96.606209013448",641871
"9798",621593,"SL","2021","first","95.1956939873851",622088
"9799",621593,"SL","2022","first","95.6296264504277",605130
"9800",612434,"SL","2017","first","96.5359144419879",592716
"9801",612434,"SL","2018","first","95.4619921042128",547001
"9802",612434,"SL","2019","first","95.6932150916362",608371
"9803",612434,"SL","2021","first","95.6123176422447",657265
"9804",501563,"SL","2017","first","95.1982207706023",641729
"9805",656302,"SL","2019","first","96.8531056163512",592547
"9806",656302,"SL","2021","first","96.5222089421124",608717
"9807",656302,"SL","2022","first","96.6879101616202",669203
"9808",543017,"SL","2016","first","95.336414025318",501985
"9809",570666,"SL","2016","first","95.8619709331565",501822
"9810",570666,"SL","2017","first","96.8107068252641",608566
"9811",570666,"SL","2018","first","96.8679877158133",503449
"9812",570666,"SL","2019","first","96.2023256542852",527055
"9813",570666,"SL","2021","first","98.1312681085155",467008
"9814",570666,"SL","2022","first","95.9676675442525",592135
"9815",468504,"SL","2015","first","94.6657569487965",517008
"9816",468504,"SL","2016","first","96.0125900380655",434622
"9817",468504,"SL","2017","first","95.2340892915385",516969
"9818",468504,"SL","2018","first","95.7064503085856",572888
"9819",468504,"SL","2019","first","94.6206741850895",605538
"9820",468504,"SL","2021","first","96.3713123963376",605242
"9821",468504,"SL","2022","first","96.1925025625824",571584
"9822",605177,"SL","2015","first","95.5398944959055",571578
"9823",605177,"SL","2017","first","96.7615657370788",543169
"9824",605177,"SL","2018","first","95.9950212968762",592662
"9825",605177,"SL","2019","first","95.259997831146",666200
"9826",605177,"SL","2021","first","94.7653430119769",579328
"9827",605177,"SL","2022","first","94.5800828369271",571578
"9828",501955,"SL","2015","first","96.7055469594315",541652
"9829",501955,"SL","2016","first","96.5868764382999",434628
"9830",547973,"SL","2015","first","93.4127577282993",573127
"9831",547973,"SL","2016","first","93.9039367432097",596295
"9832",547973,"SL","2017","first","93.2374456623944",477132
"9833",547973,"SL","2018","first","94.2526875936729",681911
"9834",547973,"SL","2019","first","92.734142916618",608331
"9835",547973,"SL","2021","first","93.0615532523386",676979
"9836",547973,"SL","2022","first","92.3442734965318",676979
"9837",608638,"SL","2018","first","94.9824923134158",678394
"9838",608638,"SL","2019","first","96.0212687793899",642067
"9839",608638,"SL","2021","first","96.7866500767961",621242
"9840",608638,"SL","2022","first","96.365523381868",642067
"9841",445926,"SL","2015","first","94.3275429850943",584171
"9842",445926,"SL","2017","first","96.9671807280373",677976
"9843",445926,"SL","2018","first","98.2313344110884",606160
"9844",445926,"SL","2019","first","95.4888793224721",670036
"9845",612672,"SL","2015","first","95.9154253919604",150116
"9846",612672,"SL","2016","first","96.3478521014359",457918
"9847",612672,"SL","2018","first","97.6570410763203",606424
"9848",612672,"SL","2019","first","96.4114757998718",641778
"9849",630023,"SL","2018","first","95.5308167971264",445213
"9850",630023,"SL","2019","first","94.6569126108325",664062
"9851",329092,"SL","2015","first","91.095691677046",592222
"9852",643256,"SL","2018","first","91.2458336153185",670090
"9853",643256,"SL","2019","first","91.3152073043829",503285
"9854",643256,"SL","2021","first","94.1547073804323",670090
"9855",643256,"SL","2022","first","93.676060873124",670090
"9856",518553,"SL","2015","first","93.229457973936",503285
"9857",518553,"SL","2016","first","92.3682327283609",642547
"9858",518553,"SL","2017","first","91.3244230312079",670167
"9859",518553,"SL","2018","first","91.9075216118627",682171
"9860",518553,"SL","2019","first","93.0316451140461",665001
"9861",518553,"SL","2021","first","89.8200762234948",669060
"9862",518553,"SL","2022","first","89.5548328099975",669060
"9863",542585,"SL","2019","first","96.6478822842052",542882
"9864",542585,"SL","2021","first","97.7157677977926",592390
"9865",542585,"SL","2022","first","96.5785448196096",640464
"9866",650644,"SL","2019","first","95.9273471199609",600917
"9867",650644,"SL","2021","first","95.7761060436725",571917
"9868",664199,"SL","2019","first","96.814872142794",429722
"9869",664199,"SL","2021","first","97.8186527143728",455009
"9870",664199,"SL","2022","first","96.8581006607621",605288
"9871",661403,"SL","2021","first","94.6560903829292",608665
"9872",661403,"SL","2022","first","94.6252522710803",669203
"9873",592222,"SL","2017","first","94.189313805424",656657
"9874",592222,"SL","2018","first","93.9334888875908",424144
"9875",592222,"SL","2019","first","94.5601438951725",656657
"9876",592222,"SL","2021","first","93.2258648563556",452733
"9877",621348,"SL","2021","first","95.1672167393082",543359
"9878",664076,"SL","2021","first","96.3430550041028",643316
"9879",664076,"SL","2022","first","96.5101598526854",650382
"9880",605182,"SL","2016","first","94.6549702621618",617228
"9881",605182,"SL","2017","first","94.974030368334",592879
"9882",605182,"SL","2018","first","94.8080337787383",592879
"9883",605182,"SL","2019","first","96.3612580118315",621244
"9884",605182,"SL","2022","first","96.582176802857",543475
"9885",595918,"SL","2016","first","96.3776821213762",595191
"9886",595918,"SL","2017","first","94.9665557284082",279571
"9887",595918,"SL","2018","first","96.8227759024432",621076
"9888",595918,"SL","2019","first","96.1573216302282",433587
"9889",543037,"SL","2015","first","97.4743920993695",542866
"9890",543037,"SL","2016","first","97.1821103629362",641771
"9891",543037,"SL","2017","first","96.6262324386138",547179
"9892",543037,"SL","2018","first","96.7682565345687",458681
"9893",543037,"SL","2019","first","96.8178239749784",641771
"9894",543037,"SL","2021","first","97.0626708142917",642546
"9895",543037,"SL","2022","first","97.3652498331191",642546
"9896",518566,"SL","2018","first","97.4140704839441",571476
"9897",518566,"SL","2019","first","98.1677272997672",471911
"9898",669395,"SL","2022","first","96.38286992787",660271
"9899",488786,"SL","2016","first","94.5314295681098",656887
"9900",488786,"SL","2018","first","95.6846765743817",623149
"9901",112526,"SL","2015","first","94.2030800227805",456501
"9902",112526,"SL","2016","first","94.7890293103953",456501
"9903",112526,"SL","2017","first","95.5254185386862",430912
"9904",112526,"SL","2018","first","94.6457798177491",502190
"9905",543045,"SL","2015","first","96.9338728293125",592662
"9906",543045,"SL","2016","first","95.7089323032282",592662
"9907",543045,"SL","2017","first","96.6157976939781",592662
"9908",543045,"SL","2018","first","96.2427269420463",518516
"9909",543045,"SL","2019","first","96.5202329877463",642028
"9910",672710,"SL","2022","first","96.6028421738721",608328
"9911",656322,"SL","2021","first","96.5827499858859",622554
"9912",571578,"SL","2015","first","95.8168547000497",605177
"9913",571578,"SL","2016","first","96.4753239867874",543169
"9914",571578,"SL","2017","first","96.6269866188876",607215
"9915",571578,"SL","2018","first","96.5343357927462",519301
"9916",571578,"SL","2019","first","96.5893266321236",543169
